은행명,상품종류,상품이름,조항,조항이름,조항내용
우리은행,적금,「우리은행장병내일준비적금」특약,제9조,중도해지이율,이 적금은 중도해지 시 신규일 당시 영업점 및 인터넷 홈페이지에 고시한 중도 해지이율을 적용합니다.
우리은행,적금,「우리은행장병내일준비적금」특약,제10조,만기 후 이율,이 적금은 만기 후 해지 시 만기일 당시 영업점 및 인터넷 홈페이지에 고시한 일반 정기적금 만기 후 이율을 적용합니다.
우리은행,적금,「우리은행장병내일준비적금」특약,제11조,부가서비스,"적금 가입 시점에 우리은행 통장에서 이 적금으로 자동이체를 등록하고, 우리은행 주택청약종합저축 상품을 가입한 고객에 한하여 우리은행 자동화기기 수수료주1) 면제 및 다른 은행 자동화기기 수수료 면제혜택주2)을 매월 총 5회 제공합니다. 또한 제휴사가 제공하는 무료상해보험에 가입할 수 있습니다. 무료상 해보험서비스 관련 자세한 내용은 상품설명서, 우리은행 인터넷 홈페이지에서 확인할 수 있습니다. 우리은행은 연계·제휴서비스 등을 부당하게 축소하거나 변경하지 않으며, 불가피하게 축소하거나 변경하는 경우 그에 상응하는 다른 연계·제휴서비스를 제공합니다.
※ 주1) 우리은행 자동화기기 이용한 영업시간 외 현금출금수수료 무제한 면제
※ 주2) 다른은행 자동화기기 이용한 현금출금 수수료 월 5회 면제 (단, 은행 외부에 설치된 타행제휴 CD기
및 한컴/효성/나이스 등 VAN사 CD기에서 출금 시 발생하는 수수료는 면제되지 않습니다.)"
우리은행,적금,「우리은행장병내일준비적금」특약,제12조,중도인출,이 적금은 중도인출이 불가하며 중도해지만 가능합니다.
우리은행,적금,「우리은행장병내일준비적금」특약,제13조,계약해지,이 적금은 우리은행 영업점 및 스마트뱅킹에서 해지가 가능합니다.
우리은행,적금,「우리은행장병내일준비적금」특약,제14조,기 타,"① 이 적금은 공동명의로 가입할 수 없습니다.
② 이 적금은 양도 및 타인으로의 명의변경이 불가합니다.
③ 이 적금은 은행의 승낙을 받은 경우에 한하여 질권 설정이 가능합니다.
④ 이 적금을 2025년 1월 1일 이전에 가입한 경우 비과세 저축한도를 1회에 한하여 변경할 수 있습니다.
단, 2025년 1월 1일 이전에 비과세 저축한도를 변경한 이력은 횟수에 포함하지 않습니다.

⑤ 이 적금을 2025년 1월 2일 이후에 가입한 경우 비과세 저축한도 변경이 불가합니다.
⑥ 이 적금의 비과세 저축한도 금액은 5만원 단위로만 설정이 가능합니다.
단, 이 적금을 2025년 1월 1일 이전에 가입한 경우 기존에 설정한 비과세 저축한도를 유지할 수 있습니다."
우리은행,적금,「우리은행장병내일준비적금」특약,제15조,1% 이자지원금 지급,"① 1% 이자지원금은 이 적금의 가입일부터 만기일까지 납입금액 건별로 실제 예치일수 기간동안 연 1%p의 이율을 적용하여 계산된 금액으로 합니다.
단, 1%이자지원금은 2023년 12월 31일까지 납입된 금액에 대해서만 적용됩니다.
② 다음 각 호의 조건을 모두 충족하는 경우 1% 이자지원금을 지급할 수 있습니다.
1. 적금 만기해지
2. 적금 만기일과 전역일(또는 소집해제일)의 일치
※ 단, 법에 의해 복무기간이 단축되어 전역일(또는 소집해제일)이 앞당겨진 경우 포함
3. 적금 만기 해지시 전역일(또는 소집해제일)이 명기된 전역증, 병역증, 병적증명서, 대체복무요원 복무사실확인서의 원본 제출
※ 단, 스마트뱅킹에서 해지시에는 온라인 자격검증서비스로 제출된 ’장병내일준비적금 전역 확인서‘로 전역일(또는 소집해제일)을 확인하며 이 경우 전역일(또는 소집해제
일)이 명기된 확인서 원본 제출은 생략 가능
③ 가입자가 만기 해지시에 확인서(전역증, 병역증, 병적증명서, 대체복무요원 복무사실확인서)를 미제출하여 1% 이자지원금을 받지 못한 경우, 추후 이를 은행에 재청구할 수 없습니다.
④ 1% 이자지원금은 장병 목독마련을 위해 국가 예산으로 지급되는 장려금으로, 국가 정책 및 관련 법률 등이 변경될 경우 지급이 중단될 수있습니다.
⑤ 1% 이자지원금 지급의 시행일은 2021년 10월 14일이며, 시행일 이후 만기 도래하여 만기해지한 계좌에 한하여 적용됩니다.
※ 단, 이 적금은 비과세 저축으로만 가입 가능한 과세특례 전용상품으로, 관련 세법에 따라 과세특례적용이 불가능한 가입자의 경우 1% 이자지원금 지급불가"
우리은행,적금,「우리은행장병내일준비적금」특약,제16조,(매칭지원금),"① 매칭지원금은 납입 당시 병역법 시행령 등 관련 법령에서 정한 금액으로 합니다.
② 매칭지원금의 지급대상 및 제출서류 등 지급조건은 제15조에서 규정한 1% 이자지원금 지급조건과 같습니다.

③ 매칭지원금은 은행에서 지급하는 이자와 달리, 만기해지 시 은행에 제출한 희망 계좌로 국방부(국군재정관리단) 및 병무청에서 직접 지급하는 저축 지원금입니다.
④ 매칭지원금은 정책 및 관련 법령 등의 변경에 따라 시기별로 지원금액이 상이할 수 있으며, 지급이 중단될 수 있습니다. 지원금액 변경내용은 국방부 나라사랑포털 및 은행 홈페이지 공지사항 또는 병역법 시행령 등을 통해 확인할 수 있습니다.
⑤ 매칭지원금 지급 시행일은 2022년 1월 1일이며, 시행일 이후 납입하는 금액부터 적용됩니다.
※ 단, 이 적금은 비과세 저축으로만 가입 가능한 과세특례 전용상품으로, 관련 세법에 따라 과세특례적용이 불가능한 가입자의 경우 매칭지원금 지급불가

부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2018.08.29 약관 제정 - -
2019.01.10 세율의 적용 변경(비과세) 제6조 적용
2019.04.01 가입 자격확인서 양식 변경 제3조 미적용
2021.07.02 약관 개정 제11조 적용
2021.10.14 가입대상자 확대 제3조 미적용
2021.10.14 1% 이자지원금 지급 제15조 적용
2022.01.01 3:1 매칭지원금 제16조 적용
2022.01.01 비과세 적용일 변경 제6조 적용
2023.01.01 매칭지원금 변경 제16조 적용
2023.06.30 비대면 가입자격 확인 추가 제3조 미적용
2023.06.30 우대이율 변경 제8조 미적용
2024.01.01 문구 수정 제3조 적용
2024.01.01 세율의 적용 변경 제6조 적용
2024.01.01 1% 이자지원금 변경 제15조 적용
2024.01.01 매칭지원금 변경 제16조 적용
2024.06.03 가입대상자 및 가입기간 확대 제3조, 제4조 미적용
2025.01.02. 적립한도 변경 등 제5조, 제14조 적용
2025.04.29 스마트뱅킹 계약해지 추가 제13조, 제15조 적용 <본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 서류(문서)입니다>"
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제1조,약관의 적용,"「원비즈플라자 멤버십 적금」 (이하 ‘이 적금’)의 거래는 이 특약을 적용하며, 이 특약에서 정하지 않은 사항은 「예금거래기본약관」, 「적립식예금약관」, 「계좌간 자동이체 약관」 및 「전자금융거래기본약관」을 적용합니다."
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제2조,가입채널,이 적금은 스마트뱅킹 또는 인터넷뱅킹을 통해 가입 가능합니다.
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제3조,가입대상,"이 적금의 가입대상은 사업자등록증을 소지한 실명의 개인사업자 및 법인으로 1인 1 계좌만 가입할 수 있습니다. 다만, 「금융실명거래 및 비밀보장에 관한 법률」 제2조 제 1호에 따른 금융회사 등 및 「외국환거래규정」 제1-2조 제4호에 따른 기관투자가는 가입대상에서 제외합니다."
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제4조,예금과목,이 적금의 예금과목은 적립식 예금입니다.
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제5조,저축방법,이 적금은 정액적립식으로 가입할 수 있습니다.
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제6조,저축한도,이 적금은 매월 100만원 이하의 지정금액으로 적립 가능합니다.
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제7조,저축기간,이 적금은 12개월로 가입 가능합니다.
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제8조,기본이율,이 적금의 기본이율은 신규일 당시 우리은행 영업점 및 인터넷 홈페이지에 고시된 이율을 적용합니다.
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제9조,우대이율,"이 적금은 아래 각 호의 우대조건을 충족할 경우 신규일 당시 우리은행 영업점 및홈페이지에 고시된 우대이율을 적용하며, 계약기간 만료 전 중도해지한 계좌에 대해서
는 우대이율을 적용하지 않습니다.
1. 적금 만기시점의 「원비즈플라자」 가입 고객에 대한 멤버십 우대 : 연 2.0%p
2. 신규일 1개월 후부터 만기 2개월 전까지의 입출금이 자유로운 예금 평균잔액을 5백만원 이상 유지 : 연 1.0%p"
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제10조,이자지급방법,이 적금은 적립금마다 입금일로부터 만기해지일 전일까지의 기간에 대하여 적금 신규일 당시 고시한 기본금리에 제9조에서 정한 우대금리을 계산한 이자를 원금에 더하여 만기일에 일시 지급합니다.
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제11조,중도해지이율,이 적금을 만기일 전에 지급 청구할 때는 신규일 당시 우리은행 영업점 및 인터넷 홈페이지에 고시한 중도해지이율을 적용합니다.
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제12조,만기후이율,이 적금은 만기 후 해지 시 만기일 당시 우리은행 영업점 및 인터넷 홈페이지에 고시한 만기후이율을 적용합니다.
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제13조,세제혜택,이 적금은 개인사업자에 한하여 가입자 본인의 한도 내에서 비과세종합저축으로 가입할 수 있습니다.
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제14조,계약해지방법,"이 적금은 우리은행 영업점 방문 또는 스마트뱅킹, 인터넷뱅킹을 통한 해지가 가능합니다.
※ 만기가 휴일(관공서의 공휴일에 관한 규정에 의한 관공서의 공휴일, 토요일, 근로자 의날)인 경우, 직전 영업일에 해지할 경우 ‘만기 앞당김 지급’과 ‘중도해지’가 아닌 ‘만기해지’로 적용되며, 이자는 일수로 계산하여 지급"
우리은행,적금,「원비즈플라자 멤버십 적금」 특약,제15조,제한사항,"이 적금은 공동명의 가입 또는 양도에 의한 명의변경이 불가합니다.

부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2024.03.18. 약관 제정 - - <본 서류는 법률 및 내부통제기준에 따라 절차를 거쳐 제공됩니다>"
우리은행,적금,「위비 프렌즈 적금」특약,제1조,약관의 적용,"「위비 프렌즈 적금」 (이하 ‘이 적금’)과 관련된 거래는 본 특약을 적용 하며, 본 특약에서 정하지 않은 사항은 우리은행의 「예금거래기본약관」, 「적립 식예금약관」, 「계좌간 자동이체 약관」 및 「전자뱅킹서비스 이용약관」을 적용합 니다."
우리은행,적금,「위비 프렌즈 적금」특약,제2조,가입대상,이 적금의 가입대상은 실명의 개인으로 1인 1계좌만 가입할 수 있습니다.
우리은행,적금,「위비 프렌즈 적금」특약,제3조,가입방법,이 적금은 우리WON뱅킹을 통해 가입 가능합니다.
우리은행,적금,「위비 프렌즈 적금」특약,제4조,저축한도,이 적금은 매일 1천원 이상 3만원 이하의 금액으로 적립 가능합니다.
우리은행,적금,「위비 프렌즈 적금」특약,제5조,계약기간 및 저축방법,"① 이 적금의 계약기간은 100일입니다.
② 이 적금은 자유적립식으로 가입할 수 있습니다."
우리은행,적금,「위비 프렌즈 적금」특약,제6조,이자의 지급,"① 이 적금은 신규일 당시 우리은행 영업점 및 홈페이지에 고시된 기본금리가 적용됩니다.
② 이 적금은 매일 입금된 금액마다 입금일로부터 만기해지일 전일까지의 기간에 대하여 적금 신규일 당시 고시한 기본이율에 제7조에서 정한 우대이율을 더하여 계산한 이자를 원금과 함께 만기일에 일시 지급합니다."
우리은행,적금,「위비 프렌즈 적금」특약,제7조,우대이율,"다음 각 호의 우대조건을 충족하는 경우 각 호별 신규일 당시 우리은행 영업점 및 홈페이지에 고시된 우대이율을 적용하며, 계약기간 만료 전 중도해지한 계좌에 대해서는 우대이율을 적용하지 않습니다.
1. 100만원 이상 납입한 경우
2. 이 적금의 가입 시 금리쿠폰주1)을 적용한 경우
※ 주1) 금리우대 쿠폰은 이벤트 진행 시에만 사용 가능하며 우리은행 영업점 및 홈페이지
를 통해 적용 가능한 쿠폰금리 및 세부사항 확인 가능"
우리은행,적금,「위비 프렌즈 적금」특약,제8조,중도해지 이자율,"이 적금을 만기일 전에 지급 청구할 때에는 신규일 당시 우리은행 영업점
및 홈페이지에 고시된 중도해지 이자율이 적용됩니다."
우리은행,적금,「위비 프렌즈 적금」특약,제9조,만기 후 이자율,이 적금을 만기 후 해지할 때에는 만기일 당시 우리은행 영업점 및 홈페이지에 고시된 만기 후 이자율이 적용됩니다.
우리은행,적금,「위비 프렌즈 적금」특약,제10조,세제혜택,이 적금은 가입자 본인의 한도 내에서 비과세종합저축으로 가입할 수 있습니다.
우리은행,적금,「위비 프렌즈 적금」특약,제11조,계약해지방법,"이 적금은 만기에 자동해지됩니다.
만기 자동해지 전 우리은행 영업점⦁인터넷뱅킹⦁우리WON뱅킹을 통한 중도해지 및만기해지가 가능합니다.
※ 만기가 휴일(관공서의 공휴일에 관한 규정에 의한 관공서의 공휴일, 토요일, 근로자의날)이어서 그 전영업일에 해지를 할 경우 ‘만기앞당김 지급’과 ‘중도해지’가 아닌 ‘만기해지’로 적용되며, 이자는 일수
로 계산하여 지급"
우리은행,적금,「위비 프렌즈 적금」특약,제12조,중도인출,"이 적금은 초입금을 제외한 지정 입금 건별로 중도인출이 가능하며, 만기해지 포함
총 3회로 한정합니다. 이 때 중도인출 금액에 대해서 중도해지 이자율을 적용합니다."
우리은행,적금,「위비 프렌즈 적금」특약,제13조,제한사항,"① 이 적금은 공동명의 가입 및 양도에 의한 명의변경이 불가합니다.
② 이 적금은 만기 앞당김 해지가 불가합니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2024.05.24 약관 제정 - - <본 서류는 법률 및 내부통제기준에 따라 절차를 거쳐 제공됩니다>"
우리은행,적금,「우리금융 다함께 적금」특약,제1조,약관의 적용,"① 본 특약은 「우리금융 다함께 적금」(이하 ‘이 적금’이라 합니다.) 거래에 대하여 적용되며, 본 특약에서 정하지 않은 사항은 「예금거래기본약관」 및 「적립식예금약관」을 따릅니다.
② 이 적금의 거래과정에서 발생하는 전자금융거래에 관련된 사항은 「전자금융거래기본약관」을 따릅니다.
③ 우리은행 ‘계좌간 자동이체’를 통해 이 적금에 저축하는 경우 「계좌간 자동이체 약관」을 적용합니다. 단, 다른 금융회사를 통해 자동이체 하는 경우 해당 금융회사가 정한 내용에 따릅니다."
우리은행,적금,「우리금융 다함께 적금」특약,제2조,예금종류,이 적금의 종류는 정기적금(자유적립식)으로 합니다.
우리은행,적금,「우리금융 다함께 적금」특약,제3조,가입대상,이 적금의 가입대상은 실명의 개인으로 1인 1계좌만 가입할 수 있습니다.
우리은행,적금,「우리금융 다함께 적금」특약,제4조,가입방법,이 적금은 우리은행 스마트뱅킹을 통해 가입 가능합니다.
우리은행,적금,「우리금융 다함께 적금」특약,제5조,저축기간,이 적금의 저축기간은 가입일부터 12개월입니다.
우리은행,적금,「우리금융 다함께 적금」특약,제6조,저축 방법 및 저축한도,"이 적금은 자유적립식이며, 저축한도는 월 50만원 이하(해당 월 초일부터 말일까지)로 원 단위로 납입 가능합니다."
우리은행,적금,「우리금융 다함께 적금」특약,제7조,이율의 적용,"① 이 적금의 기본이율은 가입일 당시 영업점 및 우리은행 홈페이지에 고시된 이율을 적용하며, 우대이율은 제8조에서 정하는 조건을 충족할 경우 제공됩니다.
② 만기이율은 기본이율과 우대이율을 합산하여 적용되며, 입금 건별로 입금일부터 만기 전일까지의 기간을 기준으로 계산한 이자를 지급합니다."
우리은행,적금,「우리금융 다함께 적금」특약,제8조,우대이율,"이 적금은 다음 각 호의 우대조건을 충족 여부에 따라 가입일 당시 영업점 및우리은행 홈페이지에 고시한 우대이율을 적용합니다.
계약기간 만료 전 중도 해지한 계좌에 대해서는 적용하지 않습니다.
1. 거래실적 인정기간주1) 동안 우리은행 입출식 계좌에서 우리카드사 신용/체크카드 결제금액이 10만원 이상 출금된 월수가 5회 이상인 경우
2. 거래실적 인정기간주1) 동안 우리은행 입출식 계좌에서 동양생명 또는 ABL생명 보험료를 1회 이상 납부주2)한 경우
3. 거래실적 인정기간주1) 동안 우리은행 입출식 계좌에서 우리투자증권 계좌로 1회 이상 이체주2)한 경우
4. 우리 마이데이터 서비스 가입하고 만기까지 유지한 경우
5. 우리금융그룹 계열사 마케팅 동의 항목 중 전화(휴대폰)나 SMS 중 하나 이상 동의 후 만기까지 유지한 경우주3) 주1) 거래실적 인정기간
- 신규일이 포함된 달로부터 만기일이 속한 달의 전전달까지의 기간 주2) 가상계좌로 납부/이체하는 건은 제외 주3) 마케팅 동의가 불가능한 14세 미만은 제5호의 우대금리를 적용받을 수 없습니다."
우리은행,적금,「우리금융 다함께 적금」특약,제9조,중도해지이율,"이 적금을 만기일 전에 지급 청구할 때는, 가입일 당시 영업점 및 우리은행 홈페이지에 고시된 중도해지이율을 적용합니다."
우리은행,적금,「우리금융 다함께 적금」특약,제10조,만기 후 이율,"이 적금은 만기 후 해지 시, 만기일 당시 영업점 및 우리은행 홈페이지에 고시된 만기 후 이율을 적용합니다."
우리은행,적금,「우리금융 다함께 적금」특약,제11조,세제 혜택,이 적금은 가입자 본인의 비과세종합저축 한도 내에서 비과세종합저축으로 가입 가능합니다.
우리은행,적금,「우리금융 다함께 적금」특약,제12조,계약 해지 방법,"이 적금은 만기일 전 영업일까지 만기해지방법을 ‘자동해지’로 신청한 경우, 만기 자금은 고객이 신규 시 설정한 입금계좌로 자동입금 처리되나, ‘자동해지’를 신청 하지 않은 고객은 영업점 방문, 우리은행 인터넷뱅킹 또는 스마트뱅킹을 통해서
도 해지할 수 있습니다.
※ 만기가 휴일(관공서의 공휴일에 관한 규정에 의한 관공서의 공휴일, 토요일, 근로자의 날)인 경우, 직전 영업일에 해지하면 ‘만기앞당김 지급’과 ‘중도해지’가 아닌 ‘만기해지’로 적용되며, 이자는 일수로 계산하여 지급됩니다."
우리은행,적금,「우리금융 다함께 적금」특약,제13조,중도인출,"이 적금은 초입금을 제외한 지정 입금 건별로 중도인출이 가능하며, 중도인출은 만기해지 포함 총 3회로 한정합니다. 이때 중도인출 금액에 대해서 제9조의 중도해지 이자율을 적용합니다."
우리은행,적금,「우리금융 다함께 적금」특약,제14조,제한사항,"① 이 적금은 공동명의 가입 및 상속 또는 양도에 의한 명의변경이 불가합니다.
② 이 적금은 만기 앞당김 해지가 불가합니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2025.10.13. 약관 제정 - -
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다."
우리은행,적금,「우리 청년도약계좌」특약,제1조,약관의 적용,"① 이 특약은 「우리 청년도약계좌」(이하 ‘이 적금’이라 합니다) 거래에 대하여 적용하고, 이 특약에서 정하지 않은 사항은 「예금거래기본약관」 및 「적립식예금약관」을 적용합니다.
② 이 적금의 거래과정에서 발생하는 전자금융거래에 관한 사항은 「전자금융거래기본약관」을 적용합니다."
우리은행,적금,「우리 청년도약계좌」특약,제2조,가입대상,"① 이 적금의 가입대상은 실명의 개인인 거주자로서 다음 각 호의 요건을 모두 충족하는 사람에 한합니다.
1. 가입일 현재 만 19세 이상 만 34세(병적증명서 등으로 다음 각 목의 병역
을 이행하였음이 증명되는 경우에는 6년을 한도로 병역을 이행한 기간을 현재 연령에서 빼고 계산한 연령을 말합니다) 이하인 사람
가. 「병역법」 제16조 또는 제20조에 따른 현역병(같은 법 제21조, 제25조에 따라 복무한 상근예비역 및 의무경찰ㆍ의무소방원을 포함합니다)
나. 「병역법」 제26조제1항에 따른 사회복무요원
다. 「군인사법」 제2조제1호에 따른 현역에 복무하는 장교, 준사관 및부사관
2. 가입일 현재 다음 각 목의 어느 하나에 해당하는 개인소득 기준주1)을 충족하는 사람
가. 직전 과세기간의 총급여액이 7,500만원 이하일 것(직전 과세기간에 근로소득만 있거나 근로소득과 종합소득과세표준에 합산되지 아니하는 종합소득만 있는 경우로 한정하고, 비과세소득만 있는 경우는 제외합니다)
나. 직전 과세기간의 종합소득과세표준에 합산되는 종합소득금액이 6,300만
원 이하일 것(직전 과세기간의 총급여액이 7,500만원을 초과하는 근로소득이 있는 자 및 비과세소득만 있는 경우는 제외합니다)
※ 주1) 가입일 현재 직전 과세기간의 소득이 확정되지 않은 경우에는 전전 과세기간의 소득을 기준으로 충족 여부를 판단합니다.
다. 가목, 나목에도 불구하고 「소득세법」제12조제3호마목에 따른 육아휴직급여,

육아휴직수당이 있는 사람, 「소득세법」제12조제3호가목에 따른 복무 중인 병(兵)이 받는 급여가 있는 사람은 비과세소득만 있는 자로 보지 않을 것
3. 가입일 현재 다음 각 목에 따라 산정한 가구소득 기준주2)을 충족하는 사람
가. 직전 과세기간의 가구소득이 직전년도의 「국민기초생활 보장법」 제2조제11호에 따른 기준 중위소득(이하 “기준 중위소득”이라 합니다)의 250% 이하일 것
나. 가구원주3)은 이 적금에 가입하려는 거주자 본인과 본인의 주민등록표 등본상(주민등록표 등본 발급이 불가능한 외국인의 경우 외국인등록 사실증명상) 배우자, 부모, 자녀, 형제·자매를 기준으로 판단할 것(단, 형제·자매는 미성년자인 경우에만 가구원에 포함하며, 청년이 부양하고 있는 것으로 확인 될 경우 조부모를 포함 할 수 있습니다)
다. 가구소득은 가구원의 총급여, 종합소득과세표준에 합산되는 종합소득금액, 연말정산한 사업소득금액, 연말정산한 연금소득금액, 연말정산한 종교인소득금액을 모두 합산하여 산정할 것 (단, 미성년자인 형제·자매의 경우 소득합산에서 제외합니다)
※ 주2) 가입일 현재 직전 과세기간의 소득이 확정되지 않은 경우에는 전전 과세기간의 소득 및전전년도의 기준 중위소득을 기준으로 충족 여부를 판단합니다.
※ 주3) 주민등록표 등본 상 가구원을 판단하기 어려운 예외사항은 별도 증빙서류를 제출받아 가구원을 확정합니다.
4. 가입일이 속한 과세기간의 직전 3개주4) 과세기간 중 1회 이상 “금융소득종합과세 대상자”(「소득세법」제14조제3항제6호에 따른 소득의 합계액이 같은 호에 따른 이자소득등의 종합과세기준금액을 초과한 자를 말합니다)에 해당하지 않는 사람
※ 주4) 가입일 현재 직전 과세기간의 소득이 확정되지 않아 직전 과세기간의 “금융소득종합과세 대상자” 여부를 확인할 수 없는 경우에는 나머지 2개 과세기간을 기준으로 판단하되, 가입 후 직전 과세기간의 “금융소득종합과세 대상자”로 확인되면 납입중지(가입대상 미해당) 처리됩니다.
② 이 적금에 가입한 후 제2조제1항제4호에 따른 가입대상이 아닌 것으로 확인될 경우 납입중지(가입대상 미해당) 처리됩니다.
③ 이 적금은 공동명의로 가입할 수 없고, 양도 및 명의변경을 할 수 없습니다.
④ 이 적금은 이 적금을 취급하는 모든 금융회사등(「금융실명거래 및 비밀보 장에 관한 법률」에 따른 금융회사등을 말합니다)을 통틀어 1명당 1개의 계좌
만 가입할 수 있습니다.

⑤ 제1항에도 불구하고 「조세특례제한법」 제91조의21에 따른 청년희망적금 (이하 “청년희망적금”이라 합니다)에 가입한 사람은 이 적금에 가입할 수없습니다. (단, 청년희망적금 해지 후 이 적금에 가입 가능합니다)
⑥ 제1항에도 불구하고 외국인의 경우 실명확인증표는 외국인등록증에 한합니다."
우리은행,적금,「우리 청년도약계좌」특약,제3조,신청 및 가입,이 적금은 신청 후 제2조의 가입대상 기준에 따라 선정된 고객에 한하여 특정 지정 기간에 가입 가능합니다.
우리은행,적금,「우리 청년도약계좌」특약,제4조,예금과목 및 계약기간,"① 이 적금의 예금과목은 정기적금(자유적립식)입니다.
② 이 적금의 저축기간은 가입일부터 5년입니다."
우리은행,적금,「우리 청년도약계좌」특약,제5조,저축한도 및 저축방법,"① 이 적금은 회차별 최소 1천원 이상 1천원 단위로, 매월(월 초일부터 말일까
지) 70만원의 범위에서 만기일 전일까지 자유롭게 저축할 수 있습니다.
다만, 연간주5) 납입한도는 840만원을 초과할 수 없습니다.
주5) (연간기준 예시) ‘23.7.10. 가입 시 1년차(’23.7.10~‘24.7.9), 2년차(’24.7.10~‘25.7.9), 3년차(’25.7.10~‘26.7.9), 4년차(’26.7.10~‘27.7.9), 5년차(’27.7.10~‘28.7.9)
② 제1항에도 불구하고 청년희망적금을 만기해지한 사람은 청년희망적금 만기지급금을 이 적금 최초납입금액으로 일시납입주6)할 수 있습니다.
다만, 가입 후 2개년주7) 동안 납입한도는 1,680만원을 초과할 수 없습니다.
※ 주6) 최소 200만원 이상이어야 함(청년희망적금 만기지급금 이내)
※ 주7) (예시) ‘24.2.22일 가입 시 2개년(’24.2.22~‘26.2.21)
③ 제2항에 따라 일시납입한 사람이 청년희망적금 만기해지자가 아니거나, 일시납입금액이 청년희망적금 만기지급금을 초과할 경우 제11조에 따른 정부기여금을 지급하지 아니하며 납입중지 처리됩니다.
④ 제2항에 따라 일시납입한 사람은 이 적금 가입신청시 선택한 기간 (일시납입으로 선납한 기간)동안 추가 납입할 수 없습니다.
⑤ 제2항에 따라 이 적금에 일시납입하기 위해서는 청년희망적금 만기일이 속하는 달의 다음 달 말일까지 이 적금에 가입신청해야 합니다.

⑥ 원활한 정부기여금 운영을 위해 이 적금에 입금한 금액의 입금거래 정정(취소·변경 등)은 제한될 수 있습니다."
우리은행,적금,「우리 청년도약계좌」특약,제6조,이자 지급방법 등,"① (기본금리) 이 적금의 이자는 입금한 금액에 대하여 가입일로부터 3년까지 가입일 당시 우리은행 영업점 및 홈페이지에 게시한 기본금리를 적용하며 가입일로부터 3년 경과 시점부터 기본금리가 변동될 수 있습니다.
② (만기해지) 이 적금은 본조 제1항의 기본금리와 제7조의 우대금리, 제8조의 특별우대금리를 합하여 계산한 이자를 원금에 더하여 지급합니다.
③ (중도해지) 이 적금의 만기일 전에 해지할 경우에는 입금한 금액에 대하여 입금일부터 해지일 전일까지의 기간동안 가입일 당시 우리은행 영업점 및홈페이지에 게시한 중도해지금리로 계산한 이자를 원금에 더하여 지급합니다.
(단, 가입일로부터 3년 이상 경과 시 제1항에 따른 기본금리로 계산한 이자와 원금을 지급합니다.)
④ (만기 후 해지) 이 적금의 만기일 이후에 해지할 경우에는 만기일부터 해지일 전일까지의 기간동안 가입일 당시 영업점 및 우리은행 홈페이지에 게시한 만기 후 금리로 계산한 이자를 본조 제2항의 만기해지 이자와 더하여 지급합니다.
⑤ (특별중도해지) 제3항에도 불구하고 제10조에 따라 특별중도해지한 경우, 우리은행은 제1항에 따른 기본금리로 계산한 이자와 원금을 지급합니다."
