은행명,상품종류,상품이름,조항,조항이름,조항내용
우리은행,예금,「우리 국민연금 우대 통장」특약,제3조,가입대상,"이 예금의 가입대상은 실명의 개인으로, 1인 1계좌만 가입 가능합니다."
우리은행,예금,「우리 국민연금 우대 통장」특약,제4조,기본금리,이 예금의 기본금리는 예금 보유일 현재 영업점 및 인터넷 홈페이지에 고시된 금리가 적용됩니다.
우리은행,예금,「우리 국민연금 우대 통장」특약,제5조,우대금리,이 예금의 우대금리는 전월에 국민연금이체 실적인정 기준주1) 충족 시 전월 결산일부터 이번달 결산일 전일까지의 기간동안 매일의 최종 잔액 중 1백만원 이하 구간에 대해서 영업점 및 인터넷 홈페이지에 고시된 우대금리를 제4조의 기본금리에 더하여 적용합니다.
우리은행,예금,「우리 국민연금 우대 통장」특약,제6조,금리 적용 및 이자결산,"① 이 예금의 이자 결산은 매월 셋째주 금요일(결산일이 공휴일인 경우 그 직
전 영업일)에 실시하며, 그 다음날(원가일)에 원금에 더합니다.
② 이 예금의 이자계산은 최초 예금일(또는 지난 원가일)로부터 원가일 전일까 지를 이자계산 기간으로 하여 이자를 계산합니다.
③ 이 예금의 기본금리와 우대금리는 변경될 수 있으며, 변경 시에는 변경일로 부터 바뀐 금리가 적용됩니다.
④ 기본금리와 우대금리 변경 시 그 변경 내용을 영업점이나 인터넷 홈페이지
에 게시합니다."
우리은행,예금,「우리 국민연금 우대 통장」특약,제7조,수수료 면제 및 환율우대,"① 수수료 면제 및 환율우대는 국민연금이체 실적인정 기준주1)을 충족한 달의

다음달 16일부터 그 다음달 15일까지 제공합니다.
② 우리은행 수수료주2) 및 다른은행 수수료주3) 무제한 면제 혜택을 제공하며, 전월에 미사용된 수수료 잔여횟수는 다음달로 이월되지 않습니다. 이 예금 에서 발생하는 거래에 한해 수수료 면제혜택을 제공합니다.
③ 우리은행 영업점에서 주요통화(USD, EUR, JPY) 환전 시 환율우대 80% 혜택
이 제공됩니다."
우리은행,예금,「우리 국민연금 우대 통장」특약,제9조,상품전환,"저축예금인 경우, 다른 예금에서 이 예금으로 전환 또는 이 예금에서 다른 예금으로 전환이 가능합니다."
우리은행,예금,「우리 국민연금 우대 통장」특약,제10조,연계/제휴서비스,"이 예금으로 국민연금이체 실적인정 기준 충족주1)시 제휴사가 제공하는 무료 전기통신 금융사기보험 및 국내 여행패키지 동반자 무료 서비스를 제공합니다.
무료 전기통신 금융사기보험 및 국내 여행패키지 동반자 무료 서비스 관련 자세한 내용은 상품설명서, 우리은행 인터넷 홈페이지에서 확인할 수 있습니다.
우리은행은 연계·제휴서비스 등을 부당하게 축소하거나 변경하지 않으며, 불가 피하게 축소하거나 변경하는 경우 그에 상응하는 다른 연계·제휴서비스를 제공 합니다.
주1) 국민연금이체 실적인정 기준 : 국민연금공단으로부터 이 예금에 「국민연금」이 입금된 경우 주2) 우리은행 수수료
1. 우리은행 전자금융(인터넷, 스마트, 텔레뱅킹)을 통한 다른은행으로의 이체수수료
2. 우리은행 자동화기기 영업시간 외 현금출금수수료
3. 우리은행 자동화기기를 통한 다른은행으로의 이체수수료
4. 자기앞수표 발행 및 통장재발행 수수료 주3) 다른은행 수수료
1. 다른은행 ATM기 이용한 현금출금수수료(단, 은행 외부에 설치된 타행제휴 CD기 및 한컴/효성/나 이스 등 VAN사 CD기에서 출금 시 발생하는 수수료는 면제되지 않음)
2. 타행 자동이체 수수료 (납부자 자동이체 수수료)
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2022.06.03 약관 제정 - -"
우리은행,예금,「우리 더모아 사업자 통장」 특약,제1조,약관의 적용,"「우리 더모아 사업자 통장」 (이하 ‘이 예금’이라 합니다)과 관련된 거래에는
이 특약을 우선 적용하고, 이 특약에서 정하지 않은 사항은 「예금거래기본약관」, 「입출금이 자유로운 예금약관」, 「전자금융거래 기본약관」, 「전자뱅킹서비스 이용약관」을 적용합니다."
우리은행,예금,「우리 더모아 사업자 통장」 특약,제2조,예금과목,이 예금의 예금과목은 기업자유예금입니다.
우리은행,예금,「우리 더모아 사업자 통장」 특약,제3조,가입대상,"이 예금의 가입대상은 실명의 개인사업자로, 1인 1계좌만 가입 가능합니다."
우리은행,예금,「우리 더모아 사업자 통장」 특약,제4조,기본금리,이 예금의 기본금리는 매일의 최종 예금 잔액에 대해 현재 영업점 및우리은행 인터넷 홈페이지에 고시된 금리가 적용됩니다.
우리은행,예금,「우리 더모아 사업자 통장」 특약,제5조,우대금리,"① 이 예금의 우대금리는 아래 표의 각 우대조건 충족 시 매일의 최종 예금 잔액 중 1천만원 이하 금액에 대해서 영업점 및 우리은행 인터넷 홈페이지에 고시된 우대금리를 제4조의 기본금리에 더하여 적용합니다. (단, 매일의 최종 예금 잔액 중 1천만원을 초과하는 금액에 대해서는 제4조의 기본금리만 적용됩니다.) 우대고객 우대조건
이 예금으로 가맹점 매출대금주1) 입금 부수거래 고객 우리은행을 통해 가입한 노란우산 정상 계약주2) 보유 우리은행 계좌를 통해 자동이체주3) 3건 이상 납부 신규 시점 우리은행 입출금통장 미보유주4) 고객 또는 신규/비대면 고객 스마트뱅킹을 통해 가입한 고객 주1) 우리은행에서 정한 신용카드 가맹점, 온라인 플랫폼 관련 매출대금이 이 예금으로 입금되는 경우 주2) 노란우산 계약 해지, 월부금 연체 시 해당되지 않음 주3) 아파트관리비, 지로/펌뱅킹/CMS 자동이체 납부 시 해당되며, 계좌 간 자동이체는 해당되지 않음 주4) 이 예금 신규 시점에 거래중지계좌를 보유한 경우에는 우리은행 입출금통장 미보유에 해당되지 않음

우대고객: 우대조건 부수거래 고객: 이 예금으로 가맹점 매출대금주1) 입금 우리은행을 통해 가입한 노란우산 정상 계약주2) 보유 우리은행 계좌를 통해 자동이체주3) 3건 이상 납부 신규/비대면 고객: 신규 시점 우리은행 입출금통장 미보유주4) 고객 또는 스마트뱅킹을 통해 가입한 고객

② 부수거래 고객 우대금리는 매월 전월말 기준 부수거래 고객 우대조건 충족 개수(1개/2개/3개)를 확인하여 전월 원가일부터 이번달 원가일 전일까지 해당 우대금리를 적용합니다. (단, 이 예금 가입 후 2개월간은 제1항의 부수거래 고
객 우대조건 충족 여부 관계없이 우대금리 기본 제공)
③ 신규/비대면 고객 우대금리는 이 예금 가입일로부터 1년간 적용합니다.
④ 이 예금 해지 시 우대금리는 해지일이 1~9일인 경우 전전월말 기준, 10 일~말일인 경우 전월말 기준 우대조건 충족 여부를 확인하여 직전 원가일로 부터 해지일 전일까지 적용합니다."
우리은행,예금,「우리 더모아 사업자 통장」 특약,제6조,금리 적용 및 이자 결산,"① 이 예금의 이자 결산은 매월 셋째주 금요일(결산일이 관공서의 공휴일에 관한 규정에 의한 관공서의 공휴일, 토요일, 근로자의 날인 경우 그 직전 영업
일)에 실시하며, 그 다음날(원가일)에 원금에 더합니다.
② 이 예금의 이자계산은 최초 예금일(또는 지난 원가일)로부터 원가일 전일 까지를 이자계산 기간으로 하여 이자를 계산합니다.
③ 이 예금의 기본금리와 우대금리는 변경될 수 있으며, 변경 시에는 변경일 로부터 바뀐 금리가 적용됩니다.
④ 이 예금의 기본금리와 우대금리 변경 시 그 변경 내용을 영업점 및 우리은행 인터넷 홈페이지에 게시합니다."
우리은행,예금,「우리 더모아 사업자 통장」 특약,제7조,수수료 면제,"이 예금에서 발생한 거래에 한해 다음 각 호의 수수료 면제 혜택을 제공합니다.
1. 우리은행 전자금융(인터넷, 스마트, 텔레뱅킹)을 통한 타행 이체수수료
2. 우리은행 자동화기기를 통한 영업시간 외 현금출금수수료
3. 우리은행 자동화기기를 통한 타행 이체수수료"
우리은행,예금,「우리 더모아 사업자 통장」 특약,제8조,제한사항,"① 이 예금은 상품 전환을 통해 가입할 수 없습니다.
② 이 예금은 비과세종합저축 예금으로 가입할 수 없습니다.
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.

부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2025.05.27. 약관 제정 - -"
우리은행,예금,「우리 중견기업 정기예금」특약,제1조,약관의 적용,"「우리 중견기업 정기예금」 (이하 ‘이 예금’)의 거래는 이 특약을 적용하며, 이 특약 에서 정하지 않은 사항은 「예금거래기본약관」, 「거치식예금약관」, 「계좌간 자동이체 약관」 및 「전자뱅킹서비스 이용약관」을 적용합니다."
우리은행,예금,「우리 중견기업 정기예금」특약,제2조,가입대상,이 예금의 가입대상은 「중견기업 성장촉진 및 경쟁력 강화에 따른 특별법 제2조 제1 호」에 따른 중견기업입니다.
우리은행,예금,「우리 중견기업 정기예금」특약,제3조,예금과목,이 예금의 과목은 정기예금입니다.
우리은행,예금,「우리 중견기업 정기예금」특약,제4조,가입금액,"이 예금의 가입금액은 1백만원 이상 300억원 이하로 다수 계좌 가입이 가능합니다.
단, 계좌당 최소 가입금액은 1백만원이며 1일 상품 가입 한도는 300억원을 초과할 수없습니다."
우리은행,예금,「우리 중견기업 정기예금」특약,제5조,가입방법,이 예금은 우리은행 영업점을 통해 가입할 수 있습니다.
우리은행,예금,「우리 중견기업 정기예금」특약,제6조,계약기간,"이 예금의 계약기간은 1개월 이상 36개월 이하이며, 일 단위로 신규 가능합니다."
우리은행,예금,「우리 중견기업 정기예금」특약,제7조,이율의 적용,이 예금의 기본금리는 가입일 당시 우리은행 영업점 및 인터넷 홈페이지에 고시된 이율을 적용합니다.
우리은행,예금,「우리 중견기업 정기예금」특약,제8조,우대금리,"이 예금은 아래 각 호를 충족할 경우 최대 연 0.2%p 우대금리를 적용합니다.

단, 계약기간 만료 전 중도 해지한 계좌에 대해서는 적용하지 않습니다.
1. 가입일 전전월 말 기준으로 우리은행 여신 및 예·적금 상품을 보유하지 않은 고객 : 연 0.1%p
2. 해지일 전전월 말 기준으로 최근 1년 우리은행 수출입실적 합산 10만불 이상 : 연 0.1%p"
우리은행,예금,「우리 중견기업 정기예금」특약,제9조,이자지급방법,이 예금의 이자지급은 만기일시지급식으로 합니다.
우리은행,예금,「우리 중견기업 정기예금」특약,제10조,중도해지 이자율,이 예금을 만기일 전에 지급 청구할 때에는 가입일 당시 우리은행 영업점 및 인터넷 홈페이지에 고시한 중도해지 이자율을 적용합니다.
우리은행,예금,「우리 중견기업 정기예금」특약,제11조,만기 후 이자율,이 예금은 만기 후 해지 시 만기일 당시 우리은행 영업점 및 인터넷 홈페이지에 고시한 만기 후 이자율을 적용합니다.
우리은행,예금,「우리 중견기업 정기예금」특약,제12조,분할해지,"이 예금은 계약기간 중 총 3회(만기해지 포함)까지 분할해지를 할 수 있으며, 분할해지된 금액에 대해서는 제10조 중도해지 이자율을 적용합니다. 다만, 분할해지 후잔액이 최소 가입금액 미만인 경우에는 분할해지가 불가합니다."
우리은행,예금,「우리 중견기업 정기예금」특약,제13조,세제혜택,이 예금은 비과세종합저축으로 가입할 수 없습니다.
우리은행,예금,「우리 중견기업 정기예금」특약,제14조,계약해지방법,"이 예금은 우리은행 영업점 및 인터넷뱅킹, 스마트뱅킹을 통한 해지가 가능합니다. 다만, 만기가 휴일(관공서의 공휴일에 관한 규정에 의한 관공서의 공휴일, 토요일, 근로자
의 날)이어서 그 전 영업일에 해지할 경우 ‘만기 앞당김 지급’과 ‘중도해지’가 아닌 ‘만기 해지’로 적용되며, 이자는 일수로 계산하여 지급합니다."
우리은행,예금,「우리 중견기업 정기예금」특약,제15조,제한사항,"이 예금은 공동명의 가입, 양도에 의한 명의변경이 불가합니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2024.04.01. 약관 제정 - - <본 서류는 법률 및 내부통제기준에 따라 절차를 거쳐 제공됩니다>"
우리은행,예금,「우리 첫거래우대 정기예금」 특약,제1조,약관의 적용,"「우리 첫거래우대 정기예금」 (이하 ‘이 예금’이라 합니다)의 거래는 이 특약을 적용하며,
이 특약에서 정하지 아니한 사항은 「예금거래기본약관」, 「거치식예금약관」, 「전자뱅킹서비스 이용약관」을 적용합니다."
우리은행,예금,「우리 첫거래우대 정기예금」 특약,제2조,예금과목,이 예금의 과목은 정기예금으로 합니다.
우리은행,예금,「우리 첫거래우대 정기예금」 특약,제3조,가입대상,이 예금의 가입대상은 실명의 개인으로 합니다.
우리은행,예금,「우리 첫거래우대 정기예금」 특약,제4조,가입방법,이 예금은 우리은행 “스마트뱅킹”을 통해 가입 가능합니다.
우리은행,예금,「우리 첫거래우대 정기예금」 특약,제5조,계약기간,"이 예금의 계약기간은 6개월 이상 36개월 이하이며, 월·일 단위로 신규 가능합니다."
우리은행,예금,「우리 첫거래우대 정기예금」 특약,제6조,가입금액,이 예금의 신규 및 재예치 가능금액은 1백만원 이상 50백만원 이하이며 1백만원 단위로 가입 가능합니다.
우리은행,예금,「우리 첫거래우대 정기예금」 특약,제7조,기본금리,이 예금의 기본금리는 신규일 (재예치일) 당시 우리은행 영업점과 인터넷 홈페이지에 고시된 계약기간별 이자율을 적용합니다.
우리은행,예금,「우리 첫거래우대 정기예금」 특약,제8조,우대이율,"이 예금은 아래 조건 충족할 경우 최대 연 1.0%p까지 우대이율을 제공합니다. 단, 우리 은행 상품·서비스 마케팅 동의항목 중 전화(휴대폰), SMS 항목 중 하나 이상을 동의한 후만기 해지시점까지 유지한 경우 제공되며, 계약기간 만료 전 중도 해지한 계좌에 대해서는 적용하지 않습니다.
① 신규 직전년도 말일 기준 우리은행 계좌를 보유하지 않은 경우 – 연 1.0%p
② 직전 1년간주1) 우리은행 예·적금(입출금 제외) 상품을 보유하지 않은 경우 – 연 0.4%p
③ 우리 오픈뱅킹 서비스주2)가입 및 만기까지 유지한 경우 - 연 0.4%p
※ 주1) 직전 1년 : 이 예금 신규 월로부터 1년 전 ~ 예금 신규 전전월 말까지 주2) 우리오픈뱅킹 서비스 : 오픈뱅킹 공동업무를 활용하여 우리은행이 이용자에게 제공하는 금융거래 서비스"
우리은행,예금,「우리 첫거래우대 정기예금」 특약,제9조,이자지급방법,이 예금의 이자지급방법은 이자를 만기에 일시 지급하는 만기일시지급식으로 합니다.
우리은행,예금,「우리 첫거래우대 정기예금」 특약,제10조,중도해지이율,이 예금은 중도해지 시 신규일(또는 재예치일) 당시 영업점 및 인터넷 홈페이지에 고시한 중도해지이율을 적용합니다.
우리은행,예금,「우리 첫거래우대 정기예금」 특약,제11조,만기 후 이율,이 예금은 만기 후 해지 시 만기일 당시 영업점 및 인터넷 홈페이지에 고시한 일반 정기예금의 만기 후 이율을 적용합니다.
우리은행,예금,「우리 첫거래우대 정기예금」 특약,제12조,분할해지,"이 예금은 만기해지를 포함하여 총3회에 한하여 분할해지가 가능하며, 분할해지 시 분할 해지된 금액에 대해서는 중도해지이율을 적용합니다. 분할해지 후 잔액이 최소 가입금액 미만인 경우에는 분할해지가 불가합니다."
우리은행,예금,「우리 첫거래우대 정기예금」 특약,제13조,제한사항,"이 예금은 공동명의로 가입할 수 없습니다.
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2022.04.01 약관 제정 - -
2022.11.22 약관 변경 제6조, 제8조 미적용"
우리은행,예금,「우리 청년약속 통장」특약,제1조,약관의 적용,"「우리 청년약속 통장」(이하 ‘이 통장’이라 합니다)과 관련된 거래에는 본 약관을 적용하고, 본 약관
에 언급되지 않은 사항은 「입출금이 자유로운 예금약관」, 「예금거래기본약관」, 「전자금융거래 기본 약관」을 적용합니다."
우리은행,예금,「우리 청년약속 통장」특약,제2조,가입대상 및 제한,이 예금은 만 19세 이상 만 39세 이하이며 연소득 36백만원 이하인 무주택 실명의 개인이 1인 1계 좌에 한하여 개설할 수 있습니다.
우리은행,예금,「우리 청년약속 통장」특약,제3조,예금과목,이 예금의 과목은 「저축예금」으로 합니다.
우리은행,예금,「우리 청년약속 통장」특약,제4조,이자율적용 및 이자결산,"① 이 통장의 기본이자율은 예금 보유일 현재 영업점 및 인터넷 홈페이지에 고시된 이자율
이 적용됩니다.
② 이자는 매월 셋째 토요일(원가일)에 원금에 더합니다.
③ 이자계산은 최초 예금일(또는 지난 원가일)로 부터 원가일 전일까지를 이자계산 기간으로 하여 이자를 계산합니다.
④ 이 통장의 적용 이자율은 변경될 수 있으며, 이자율 변경 시에는 변경일로부터 바뀐 이자 율이 적용됩니다.
⑤ 적용 이자율 변경 시 그 변경 내용을 영업점이나 인터넷홈페이지에 게시합니다."
우리은행,예금,「우리 청년약속 통장」특약,제5조,수수료 면제,"이 통장에서 발생하는 거래에 한해 우리은행 출금 이체 수수료주1) 면제합니다.
주1) 우리은행 출금 이체 수수료
1. 우리은행 전자금융(인터넷, 스마트, 텔레뱅킹)을 통한 다른은행으로의 이체수수료
2. 우리은행 자동화기기 영업시간 외 현금출금수수료
3. 우리은행 자동화기기를 통한 다른은행으로의 이체수수료"
우리은행,예금,「우리 청년약속 통장」특약,제6조,주택청약종합저축 지원금 캐시백,"이 예금 가입자가 아래 조건을 모두 충족하는 경우 1년간 매월 1만원씩 캐시백주2) 입금됩니다.
① 이 예금 가입월의 월초부터 월말까지 당행 주택청약종합저축을 신규 가입
② 이 통장에서 전월 급여이체 실적주3)이 있는 경우
③ 전월기준 주택청약종합저축 납입 실적주4)이 있는 경우 주2) 조건 충족 후 WON뱅킹을 통하여 캐시백 신청 시 본 통장으로 입금.
※ 캐시백 미신청시 입금되지 않으며 다음달로 이월되지 않음 주3) 급여이체 실적 : 아래 중 하나 이상 충족한 경우
1. 고객이 지정한 이체일 기준으로 이 통장에 50만원 이상 입금한 경우 (지정한 이체일에 입금되어야 인정되며 지정한 이체일이 휴일인 경우 전/후 영업일에 입금된 경우도 포함하여 이체 여부를 확인)
2. 이 통장 적요란의 문구에 “급여”, “월급”, “급료”, “수당”이 인쇄된 이체실적이 월 50만원 이상인 경우
3. 급여이체 등록한 고객이 통장 적요란의 문구에 고객기본정보의 직장명과 동일하게 인쇄된 이체실적이 월 50만원 이상인 경우
※ 단, 개인명의의 계좌에서 이체된 자금은 실적인정에서 제외 주4) 직전월의 월초부터 말일까지 주택청약종합저축 납입 실적 보유 시(자동이체 포함)
※ 납입일 기준으로 해당월 이전에 선납은 인정되지 않음
※ 직전월의 말일이 휴일인 경우 다음 영업일 입금까지 인정"
우리은행,예금,「우리 청년약속 통장」특약,제7조,한도제한계좌 자동해제,"본 통장으로 매월 1회이상, 월누적 금액 1백만원 이상 3개월동안 급여이체 입금 확인 시 한도제한계좌 자동 해제
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2022.10.06 약관 제정 - -"
우리은행,예금,「우리특판정기예금」특약,제1조,약관의 적용,"「우리 특판 정기예금」 (이하 ‘이 예금’) 의 거래는 이 특약을 적용하며, 이특약에서 정하지 않은 사항은 「예금거래기본약관」 , 「거치식예금약관」을 적용합니다."
우리은행,예금,「우리특판정기예금」특약,제2조,상품정의,"이 예금은 은행이 회차별로 별도의 판매기간을 정하여 판매합니다. 단, 판매 기간, 계약기간 또는 판매한도는 영업점과 은행 홈페이지에 게시합니다."
우리은행,예금,「우리특판정기예금」특약,제3조,가입대상,이 예금의 가입대상은 실명의 개인입니다.
우리은행,예금,「우리특판정기예금」특약,제4조,예금과목,이 예금의 예금과목은 정기예금으로 합니다.
우리은행,예금,「우리특판정기예금」특약,제5조,가입금액,이 예금은 1백만원 이상으로 가입할 수 있습니다.
우리은행,예금,「우리특판정기예금」특약,제6조,계약기간,"이 예금의 계약기간은 6개월, 12개월, 18개월 중에서 모집 회차별로 정합니다."
우리은행,예금,「우리특판정기예금」특약,제7조,기본금리,이 예금은 신규 시점 우리은행 영업점 및 홈페이지에 고시된 기본금리가 적용됩니다.
우리은행,예금,「우리특판정기예금」특약,제8조,우대금리,"이 예금은 아래의 조건에 따라 우대금리를 만기 해지 시 제공합니다. 단, 분할 지급 및 중도해지 시에는 제공하지 않습니다.
① 계약기간 6개월 상품 가입 시 : 연 0.8%p
② 계약기간 12개월 상품 가입 시 : 연 1.0%p
③ 계약기간 18개월 상품 가입 시 : 연 1.2%p"
우리은행,예금,「우리특판정기예금」특약,제9조,이자지급방법,이 예금의 이자는 만기에 일시지급 됩니다.
우리은행,예금,「우리특판정기예금」특약,제10조,중도해지 이자율,이 예금을 만기일 전에 지급 청구할 때에는 신규일 당시 영업점 및 우리은행 홈페이지에 고시한 중도해지 이자율을 적용합니다.
우리은행,예금,「우리특판정기예금」특약,제11조,만기 후 이자율,이 예금은 만기 후 해지 시 만기일 당시 영업점 및 우리은행 홈페이지에 고시한 만기 후 이자율을 적용합니다.
우리은행,예금,「우리특판정기예금」특약,제12조,세제혜택,이 예금은 가입자 본인의 한도 내에서 비과세종합저축으로 가입할 수 있습니다.
우리은행,예금,「우리특판정기예금」특약,제13조,계약 해지방법,"이 예금은 은행 창구 방문 및 인터넷⦁스마트뱅킹을 통한 해지가 가능합니다.
※ 만기가 휴일인 경우, 전 영업일에 해지를 할 경우 ‘만기앞당김 지급’과 ‘중도해지’가 아닌 ‘만기해지’로 적용되며, 이자는 일수로 계산하여 지급"
우리은행,예금,「우리특판정기예금」특약,제14조,분할지급,"이 예금은 만기일 이전 총 2회까지 분할지급이 가능하며, 분할지급된 금액에는 중도해지금리를 적용합니다."
우리은행,예금,「우리특판정기예금」특약,제15조,제한사항,"이 예금은 공동명의로 가입할 수 없습니다.
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2019.2.20 약관 제정 - -"
우리은행,예금,「우리닷컴통장」 특약,제1조,약관의 적용,"「우리닷컴통장」 (이하 ‘이 예금’이라 합니다)의 거래에는 이 특약을 적용하며,
이 특약에서 정하지 아니한 사항은 「예금거래기본약관」, 「입출금이 자유로운 예금약관」, 「전자금융거래 기본약관」, 「인터넷뱅킹서비스 이용약관」, 「모바일뱅킹서비스 이용약관」
을 적용합니다."
우리은행,예금,「우리닷컴통장」 특약,제2조,가입대상,이 통장의 가입대상은 실명의 개인으로 합니다.
우리은행,예금,「우리닷컴통장」 특약,제3조,예금과목,"이 통장은 보통예금 또는 저축예금을 기본계좌 (이하 “기본계좌” 라 한다)로 하며, 거치식, 적립식 예금·신탁 및 외화예금 등 인터넷으로 신규 가능한 예금을 연결계좌 (이하 “연결계좌”라 한다)로 한다."
우리은행,예금,「우리닷컴통장」 특약,제4조,이자,"이 통장의 이자는 개별상품의 약관에 정한 바에 따른다. 다만, 이 통장의 기본계좌는 은행이 정한 소액예금으로 이자 미지급 대상일 경우에도 소정의 이자를 지급한다."
우리은행,예금,「우리닷컴통장」 특약,제5조,가입방법,"① 이 통장의 기본계좌 신규는 거래처의 요청에 의하여 은행 영업점 창구 (이하 “창구” 라 한다)에서 신규한다.
② 기존 통장을 이 통장으로 전환하는 방법은 다음과 같다.
1. 창구에서 거래처의 요청에 의하여 기존의 보통예금 또는 저축예금을
이 통장의 기본계좌로 전환한다.
2. 거래처 본인이 인터넷 등 전자금융을 이용하여 기존의 보통예금 또는 저축예금을 이 통장의 기본계좌로 전환한다."
우리은행,예금,「우리닷컴통장」 특약,제6조,거래방법,"① 이 통장의 모든 거래는 원칙적으로 자동화기기 또는 인터넷뱅킹, 텔레뱅킹 등전자금융을 이용하여 거래를 하여야 한다.
② 창구를 통한 출금 및 자금이체 거래를 월 1회 초과하여 요청한 경우 가입자는 창구거래 수수료를 납부하여야 한다.

③ 창구거래수수료란, 비대면채널 전용통장인 이 예금의 거래자가 전자금융을 통해 은행 거래를 하지 않고 영업점 창구를 이용하여 출금 또는 계좌 이체 등을 하는 경우에 추가 적으로 부과되는 수수료이다.
④ 제2항에도 불구하고 아래 각 호의 경우 추가적으로 부과되는 창구거래 수수료는 면제된다.
1. 본인계좌입금을 위한 창구거래
2. 이 예금의 거래자가 200만원 이상의 창구거래를 할 경우
3. 전자금융 매체 장애로 인해 창구거래가 불가피한 경우
4. 전자화폐 충전을 위한 창구거래"
우리은행,예금,「우리닷컴통장」 특약,제7조,통장발행,"이 통장은 별도로 통장을 발급하지 않는다. 다만, 은행은 거래처가 통장 발급을 요청하는 경우 소정의 수수료를 징구하고 이 통장을 일반통장으로 전환한 후 통장을 발급한다."
우리은행,예금,「우리닷컴통장」 특약,제8조,제한사항,"① 보통예금 또는 저축예금을 이 통장의 기본계좌로 전환하는 경우 전환과 동시에 전환 전 통장은 사용할 수 없다.
② 이 통장의 기본계좌를 일반통장으로 전환하는 경우 전환 시점부터 부가서비스가 중지된다.
③ 이 통장 연결계좌의 신규 및 해지는 인터넷뱅킹 거래를 원칙으로 한다."
우리은행,예금,「우리닷컴통장」 특약,제9조,부가서비스,"① e-mail 통지 신청고객에 한해 우리닷컴통장의 전월 거래내역을 월 1회 e-mail을 발송한다.
② 거래내역 조회는 최근 10년까지 가능하다.
③ 인터넷뱅킹으로 환전 및 해외송금시 환율우대 서비스를 제공한다.
④ SMS통지서비스 수수료 우대를 제공한다.
⑤ 전월기준 이 통장의 월평잔이 10만원 이상이거나 이 통장을 마이너스통장대출 약정 계좌로 등록해 놓은 경우, 이번 달 16일부터 다음 달 15일까지 우리은행 전자금융 (인터넷뱅킹, 스마트뱅킹, 텔레뱅킹)을 통한 다른은행으로 이체수수료
월 10회 면제 혜택을 제공한다.
⑥ 우리WON뱅킹 앱설치 및 로그인시 우리은행 자동화기기 이용수수료 월 10회 면제 혜택을 제공한다.
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.

부 칙 (변경사항) 기변경일 내 용 관련조항 가입고객 적용여부
- 창구거래수수료 부과기준, 설명, 면제대상
2015.04.28 제6조 적용 추가
2016.01.18 - 부가서비스 변경 제9조 적용
2023.08.07 - 부가서비스 제공조건 변경 제9조 적용"
우리은행,예금,「우리보조금관리통장」특약,제 1조,(약관의 적용),"「우리보조금관리통장」(이하 “이 예금”이라고 한다)과 관련된 거래에는 본 약관을 적용하고, 본 약관에 언급되지 않은 사항은 [입출금이 자유로운 예금약관], [예금거래 기본약관]을 적용합니다."
우리은행,예금,「우리보조금관리통장」특약,제 2조,(정의),"이 예금은 민간단체 공익활동 지원을 위한 보조금 관리 전용통장으로서, 보조금 입금 실적을 보유한 고객에게 수수료 면제 서비스를 제공하는 입출금이 자유로운 상품입니다."
우리은행,예금,「우리보조금관리통장」특약,제 3조,(예금의 종류),"이 예금의 예금과목은 보통예금, 저축예금, 기업자유예금으로 합니다."
우리은행,예금,「우리보조금관리통장」특약,제 4조,(가입대상),"이 예금의 가입대상은 지자체, 국가기관 등으로부터 선정된 보조금 수혜 민간단체(개인, 개인사업자, 법인 등)에 한합니다.
※ 신규시점에 가입대상을 확인할 수 있는 증명서류(보조금 전용통장 개설 확인서 또는 해당 보조금 사업 협약서)를 제출하여야 가입 가능합니다."
우리은행,예금,「우리보조금관리통장」특약,제 5조,(이자율적용),"① 이 예금은 예금보유일 현재 영업점 및 인터넷홈페이지에 고시한 이자율을 적용합니다.
② 이자는 3월, 6월, 9월, 12월의 셋째 토요일(원가일)에 원금에 더합니다.
③ 이자계산은 최초 예금일(또는 지난 원가일)로부터 원가일 전일까지를 이자계산 기간으로 하고, 매일의 최종 잔액에 대하여 영업점 및 인터넷 홈페이지에 고시된 이자율로 이자를 계산합니다.
④ 이 예금의 적용 이자율은 변경될 수 있으며, 이자율변경 시에는 변경일로부터 바뀐 이자율이 적용됩니다.
⑤ 적용이자율 변경 시 그 변경 내용은 영업점 및 인터넷홈페이지에 고시됩니다."
